Abeillia abeillei_Smaragdkehlkolibri
Spinus xanthogastrus_Gelbbauchzeisig
Spiza americana_Rotschulterkardinal
Spizaetus isidori_Kastanienbauchadler
Spizaetus melanoleucus_Elsteradler
Spizaetus ornatus_Prachtadler
Spizaetus tyrannus_Tyrannenadler
Spizella atrogularis_Schwarzkinnammer
Spizella breweri_Blassammer
Spizella pallida_Fahlammer
Spizella passerina_Schwirrammer
Spizella pusilla_Klapperammer
Spizella wortheni_Mexikoammer
Spizelloides arborea_Baumammer
Spiziapteryx circumcincta_Tropfenfalke
Spizixos canifrons_Finkenbülbül
Spizixos semitorques_Halsbandbülbül
Spodiopsar cineraceus_Weißwangenstar
Spodiopsar sericeus_Seidenstar
Spodiornis rusticus_Slaty Finch
Sporaeginthus subflavus_Zebra Waxbill
Sporophila albogularis_Weißkehlspelzer
Sporophila angolensis_Braunbauchspelzer
Sporophila atrirostris_Schwarzschnabelspelzer
Sporophila bouvreuil_Orangespelzer
Sporophila bouvronides_Weißbartspelzer
Sporophila caerulescens_Schmuckspelzer
Sporophila castaneiventris_Rotbauchspelzer
Sporophila cinnamomea_Zimtspelzer
Sporophila collaris_Erzspelzer
Sporophila corvina_Dunkelspelzer
Sporophila crassirostris_Rußspelzer
Sporophila falcirostris_Falzschnabelspelzer
Sporophila fringilloides_Spitzschnabelspelzer
Sporophila frontalis_Riesenspelzer
Sporophila funerea_Dickschnabelspelzer
Sporophila hypochroma_Rotbürzelspelzer
Sporophila hypoxantha_Ockerbrustspelzer
Sporophila intermedia_Einfarbspelzer
Sporophila leucoptera_Zweifarbenspelzer
Sporophila lineola_Diamantspelzer
Sporophila luctuosa_Elsterspelzer
Sporophila minuta_Zwergspelzer
Sporophila morelleti_Schwarzbrustspelzer
Sporophila nigricollis_Gelbbauchspelzer
Sporophila palustris_Sumpfspelzer
Sporophila peruviana_Papageischnabelspelzer
Sporophila pileata_Weißwangenspelzer
Sporophila plumbea_Grauspelzer
Sporophila ruficollis_Schwarzkehlspelzer
Sporophila schistacea_Schieferspelzer
Sporophila simplex_Schlichtspelzer
Sporophila telasco_Braunkehlspelzer
Sporophila torqueola_Halsbandspelzer
Sporopipes frontalis_Fleckstirnweber
Stachyris humei_Schwarzbrust-Buschtimalie
Stachyris maculata_Rostbürzel-Buschtimalie
Stachyris nigriceps_Schwarzbrauen-Buschtimalie
Stachyris nigricollis_Schwarzkehl-Buschtimalie
Stachyris poliocephala_Graukopf-Buschtimalie
Stachyris roberti_Schuppenbuschtimalie
Stachyris strialata_Fleckenhals-Buschtimalie
Stachyris thoracica_Weißlatz-Buschtimalie
Stactolaema olivacea_Olivbartvogel
Stagonopleura bella_Feuerschwanzamadine
Steatornis caripensis_Fettschwalm
Stelgidillas gracilirostris_Schmalschnabelbülbül
Stelgidopteryx ruficollis_Zimtkehlschwalbe
Stelgidopteryx serripennis_Graukehlschwalbe
Stenostira scita_Elfenschnäpper
Stephanoaetus coronatus_Kronenadler
Stephanophorus diadematus_Diademtangare
Stephanoxis lalandi_Grünhaubenelfe
Stephanoxis loddigesii_Violetthaubenelfe
Stercorarius antarcticus_Braunskua
Stercorarius longicaudus_Falkenraubmöwe
Stercorarius maccormicki_Südpolarskua
Stercorarius parasiticus_Schmarotzerraubmöwe
Stercorarius pomarinus_Spatelraubmöwe
Stercorarius skua_Skua
Sterna aurantia_Goldschnabel-Seeschwalbe
Sterna dougallii_Rosenseeschwalbe
Sterna forsteri_Forsterseeschwalbe
Sterna hirundinacea_Falklandseeschwalbe
Sterna hirundo_Flussseeschwalbe
Sterna paradisaea_Küstenseeschwalbe
Sterna striata_Weißstirn-Seeschwalbe
Sterna sumatrana_Schwarznacken-Seeschwalbe
Sterna vittata_Antarktisseeschwalbe
Sternula albifrons_Zwergseeschwalbe
Sternula antillarum_Antillenseeschwalbe
Sternula superciliaris_Amazonasseeschwalbe
Stigmatura budytoides_Südstelzentyrann
Stigmatura napensis_Nordstelzentyrann
Stilpnia cayana_Isabelltangare
Stilpnia cyanicollis_Azurkopftangare
Stilpnia cyanoptera_Blauflügeltangare
Stilpnia heinei_Schwarzscheiteltangare
Stilpnia larvata_Goldscheiteltangare
Stilpnia nigrocincta_Schwarzbrusttangare
Stilpnia peruviana_Schwarzmanteltangare
Stilpnia preciosa_Prachttangare
Stilpnia vitriolina_Rotscheiteltangare
Stiphrornis erythrothorax_Orangebrust-Waldrötel
Stipiturus malachurus_Rotstirn-Borstenschwanz
Stomiopera flava_Zitronenhonigfresser
Strepera fuliginosa_Tasmankrähenstar
Strepera graculina_Weißbürzel-Krähenstar
Strepera versicolor_Rußkrähenstar
Streptopelia capicola_Gurrtaube
Streptopelia chinensis_Spotted Dove
Streptopelia decaocto_Türkentaube
Streptopelia decipiens_Brillentaube
Streptopelia orientalis_Orientturteltaube
Streptopelia picturata_Madagascar Turtle-Dove
Streptopelia roseogrisea_Lachtaube
Streptopelia semitorquata_Halbmondtaube
Streptopelia senegalensis_Laughing Dove
Streptopelia tranquebarica_Halsringtaube
Streptopelia turtur_Turteltaube
Streptopelia vinacea_Röteltaube
Streptoprocne biscutata_Schildsegler
Streptoprocne rutila_Rothalssegler
Streptoprocne zonaris_Halsbandsegler
Strix aluco_Waldkauz
Strix chacoensis_Chacokauz
Strix fulvescens_Gelbkauz
Strix hadorami_Fahlkauz
Strix hylophila_Brasilkauz
Strix leptogrammica_Malaienkauz
Strix nebulosa_Bartkauz
Strix nivicolum_Himalajakauz
Strix ocellata_Mangokauz
Strix rufipes_Rotfußkauz
Strix seloputo_Pagodenkauz
Strix uralensis_Habichtskauz
Strix varia_Streifenkauz
Strix woodfordii_Afrikakauz
Struthidea cinerea_Aposteltöpferkrähe
Sturnella magna_Lerchenstärling
Sturnella neglecta_Wiesenstärling
Sturnia blythii_Malabarstar
Sturnia malabarica_Graukopfstar
Sturnia pagodarum_Pagodenstar
Sturnia sinensis_Mandarinstar
Sturnus unicolor_Einfarbstar
Sturnus vulgaris_Star
Stymphalornis acutirostris_Schilfameisenfänger
Sublegatus arenarum_Karibikstrauchtyrann
Sublegatus modestus_Pantanalstrauchtyrann
Sublegatus obscurior_Amazonienstrauchtyrann
Sugomel nigrum_Black Honeyeater
Suiriri affinis_Chapada Flycatcher
Suiriri suiriri_Grauscheitel-Olivtyrann
Sula dactylatra_Maskentölpel
Sula leucogaster_Weißbauchtölpel
Sula sula_Rotfußtölpel
Surnia ulula_Sperbereule
Surniculus dicruroides_Gabelschwanz-Drongokuckuck
Surniculus lugubris_Geradschwanz-Drongokuckuck
Surniculus musschenbroeki_Molukkendrongokuckuck
Suthora nipalensis_Grauohr-Papageimeise
Suthora verreauxi_Goldstirn-Papageimeise
Swynnertonia swynnertoni_Swynnertonrötel
Sylvia abyssinica_Hochland-Grasmücke
Sylvia althaea_Hume's Whitethroat
Sylvia atricapilla_Mönchsgrasmücke
Sylvia atriceps_Schwarzkopf-Grasmücke
Sylvia balearica_Balearengrasmücke
Sylvia boehmi_Banded Parisoma
Sylvia borin_Gartengrasmücke
Sylvia cantillans_Balkan-Bartgrasmücke
Sylvia communis_Dorngrasmücke
Sylvia conspicillata_Brillengrasmücke
Sylvia crassirostris_Nachtigallengrasmücke
Sylvia curruca_Klappergrasmücke
Sylvia deserticola_Tristram's Warbler
Sylvia hortensis_Orpheusgrasmücke
Sylvia layardi_Layard's Warbler
Sylvia leucomelaena_Arabian Warbler
Sylvia melanocephala_Samtkopf-Grasmücke
Sylvia melanothorax_Cyprus Warbler
Sylvia mystacea_Menetries's Warbler
Sylvia nana_Asian Desert Warbler
Sylvia nigricapillus_Kappengrasmücke
Sylvia nisoria_Sperbergrasmücke
Sylvia ruppeli_Maskengrasmücke
Sylvia sarda_Marmora's Warbler
Sylvia subalpina_Moltoni's Warbler
Sylvia subcoerulea_Chestnut-vented Warbler
Sylvia undata_Provencegrasmücke
Sylvietta brachyura_Braunbauchsylvietta
Sylvietta rufescens_Langschnabelsylvietta
Sylvietta virens_Grünmantelsylvietta
Sylvietta whytii_Rotzügelsylvietta
Sylviorthorhynchus desmursii_Des Murs's Wiretail
Sylviorthorhynchus yanacensis_Roststirn-Meisenschlüpfer
Syma torotoro_Gelbschnabelliest
Symposiachrus mundus_Sundamonarch
Symposiachrus trivirgatus_Brillenmonarch
Synallaxis albescens_Weißbauch-Dickichtschlüpfer
Synallaxis albigularis_Dunkelbrust-Dickichtschlüpfer
Synallaxis albilora_Weißzügel-Dickichtschlüpfer
Synallaxis azarae_Azaradickichtschlüpfer
Synallaxis brachyura_Graurücken-Dickichtschlüpfer
Synallaxis cabanisi_Rostscheitel-Dickichtschlüpfer
Synallaxis candei_Weißbart-Dickichtschlüpfer
Synallaxis cherriei_Orangekehl-Dickichtschlüpfer
Synallaxis cinerascens_Graubauch-Dickichtschlüpfer
Synallaxis cinerea_Bahiadickichtschlüpfer
Synallaxis cinnamomea_Streifenbrust-Dickichtschlüpfer
Synallaxis courseni_Langschwanz-Dickichtschlüpfer
Synallaxis erythrothorax_Rotbrust-Dickichtschlüpfer
Synallaxis frontalis_Graustirn-Dickichtschlüpfer
Synallaxis fuscorufa_Rotkopf-Dickichtschlüpfer
Synallaxis gujanensis_Braunkappen-Dickichtschlüpfer
Synallaxis hellmayri_Rotschulter-Dickichtschlüpfer
Synallaxis hypochondriaca_Weißbrust-Dickichtschlüpfer
Synallaxis hypospodia_Graubrust-Dickichtschlüpfer
Synallaxis infuscata_Dunkelbauch-Dickichtschlüpfer
Synallaxis kollari_Grauwangen-Dickichtschlüpfer
Synallaxis macconnelli_Olivrücken-Dickichtschlüpfer
Synallaxis maranonica_Marañón-Dickichtschlüpfer
Synallaxis moesta_Dunkeldickichtschlüpfer
Synallaxis ruficapilla_Rotkappen-Dickichtschlüpfer
Synallaxis rutilans_Röteldickichtschlüpfer
Synallaxis scutata_Weißbrauen-Dickichtschlüpfer
Synallaxis spixi_Spixdickichtschlüpfer
Synallaxis stictothorax_Strichelbrust-Dickichtschlüpfer
Synallaxis subpudica_Grauschwanz-Dickichtschlüpfer
Synallaxis tithys_Schwarzgesicht-Dickichtschlüpfer
Synallaxis unirufa_Rostdickichtschlüpfer
Syndactyla guttulata_Zimtbrauen-Blattspäher
Syndactyla ruficollis_Rosthals-Blattspäher
Syndactyla rufosuperciliata_Ockerbrauen-Blattspäher
Syndactyla subalaris_Streifenblattspäher
Syndactyla ucayalae_Starkschnabel-Blattspäher
Synoicus chinensis_Blue-breasted Quail
Synoicus ypsilophorus_Brown Quail
Syrigma sibilatrix_Pfeifreiher
Syrrhaptes paradoxus_Steppenflughuhn
Systellura decussata_Schmalspiegel-Nachtschwalbe
Systellura longirostris_Breitspiegel-Nachtschwalbe
Taccocua leschenaultii_Sirkarkuckuck
Tachornis phoenicobia_Kubasegler
Tachornis squamata_Gabelschwanzsegler
Tachuris rubrigastra_Vielfarben-Tachurityrann
Tachybaptus dominicus_Schwarzkopf-Zwergtaucher
Tachybaptus novaehollandiae_Australzwergtaucher
Tachybaptus ruficollis_Zwergtaucher
Tachycineta albilinea_Mangroveschwalbe
Tachycineta albiventer_Cayenneschwalbe
Tachycineta bicolor_Sumpfschwalbe
Tachycineta leucopyga_Chileschwalbe
Tachycineta leucorrhoa_Weißbürzelschwalbe
Tachycineta thalassina_Veilchenschwalbe
Tachyeres brachypterus_Falkland-Dampfschiffente
Tachyeres leucocephalus_Weißkopf-Dampfschiffente
Tachyeres patachonicus_Langflügel-Dampfschiffente
Tachyphonus coronatus_Kronentangare
Tachyphonus cristatus_Flame-crested Tanager
Tachyphonus delatrii_Schwarzachsel-Haubentangare
Tachyphonus luctuosus_White-shouldered Tanager
Tachyphonus rufus_Schwarztangare
Tachyphonus surinamus_Goldschopf-Haubentangare
Tadorna cana_Kapgans
Tadorna ferruginea_Rostgans
Tadorna tadorna_Brandgans
Tadorna tadornoides_Halsbandgans
Tadorna variegata_Paradiesgans
Taeniopygia bichenovii_Double-barred Finch
Taeniopygia guttata_Zebraamadine
Taeniotriccus andrei_Schwarzschopf-Todityrann
Talegalla fuscirostris_Schwarzschnabel-Buschhuhn
Talegalla jobiensis_Halsband-Buschhuhn
Tangara arthus_Goldtangare
Tangara callophrys_Opalscheiteltangare
Tangara chilensis_Siebenfarbentangare
Tangara cyanocephala_Blaukappentangare
Tangara cyanoventris_Blaubrusttangare
Tangara desmaresti_Orangebrusttangare
Tangara dowii_Glanzfleckentangare
Tangara fastuosa_Vielfarbentangare
Tangara gyrola_Rötelkopftangare
Tangara icterocephala_Silberkehltangare
Tangara inornata_Schlichttangare
Tangara labradorides_Schwarznackentangare
Tangara lavinia_Kastanienflügeltangare
Tangara mexicana_Türkistangare
Tangara nigroviridis_Silberfleckentangare
Tangara parzudakii_Rotstirntangare
Tangara schrankii_Goldbrusttangare
Tangara seledon_Dreifarbentangare
Tangara vassorii_Schwarzblautangare
Tangara velia_Opal-rumped Tanager
Tangara xanthocephala_Gelbkopftangare
Tanygnathus sumatranus_Blaurückenpapagei
Tanysiptera galatea_Spatelliest
Tanysiptera riedelii_Biakliest
Tanysiptera sylvia_Blaukappenliest
Taoniscus nanus_Pfauentinamu
Tapera naevia_Streifenkuckuck
Taraba major_Weißbrust-Ameisenwürger
Tarphonomus certhioides_Roststirn-Erdhacker
Tarphonomus harterti_Blassbauch-Erdhacker
Tarsiger chrysaeus_Goldschwanz
Tarsiger cyanurus_Blauschwanz
Tarsiger indicus_Weißbrauen-Blauschwanz
Tarsiger johnstoniae_Taiwanblauschwanz
Tarsiger rufilatus_Himalajablauschwanz
Tauraco corythaix_Helmturako
Tauraco hartlaubi_Seidenturako
Tauraco leucotis_Weißohrturako
Tauraco livingstonii_Livingstoneturako
Tauraco macrorhynchus_Blaurückenturako
Tauraco persa_Guineaturako
Tauraco porphyreolophus_Glanzhaubenturako
Tauraco schalowi_Schalowturako
Tchagra australis_Dorntschagra
Tchagra senegalus_Senegaltschagra
Tchagra tchagra_Kaptschagra
Teledromas fuscus_Fahltapaculo
Telophorus bocagei_Gray-green Bushshrike
Telophorus dohertyi_Rotstirnwürger
Telophorus nigrifrons_Black-fronted Bushshrike
Telophorus olivaceus_Olive Bushshrike
Telophorus sulfureopectus_Sulphur-breasted Bushshrike
Telophorus viridis_Doppelbandwürger
Telophorus zeylonus_Bokmakiriwürger
Temnurus temnurus_Leiterschwanzelster
Tephrodornis pondicerianus_Indienvanga
Tephrodornis sylvicola_Malabarvanga
Tephrodornis virgatus_Waldvanga
Terenotriccus erythrurus_Rotschwanzbekarde
Terenura maculata_Rostrücken-Ameisenfänger
Terenura sicki_Schwarzrücken-Ameisenfänger
Teretistris fernandinae_Gelbkopf-Kubasänger
Terpsiphone affinis_Blythparadiesschnäpper
Terpsiphone atrocaudata_Japanparadiesschnäpper
Terpsiphone bourbonnensis_Maskarenenparadiesschnäpper
Terpsiphone cinnamomea_Zimtparadiesschnäpper
Terpsiphone mutata_Rotbrust-Paradiesschnäpper
Terpsiphone paradisi_Hainparadiesschnäpper
Terpsiphone rufiventer_Senegalparadiesschnäpper
Terpsiphone viridis_Graubrust-Paradiesschnäpper
Tersina viridis_Schwalbentangare
Tesia cyaniventer_Olivscheitel-Stutzschwanz
Tesia everetti_Rostkappen-Stutzschwanz
Tesia olivea_Goldscheitel-Stutzschwanz
Tesia superciliaris_Brauenstutzschwanz
Tetrao tetrix_Birkhuhn
Tetrao urogallus_Auerhuhn
Tetraogallus altaicus_Altaikönigshuhn
Tetraogallus himalayensis_Himalajakönigshuhn
Tetraogallus tibetanus_Tibetkönigshuhn
Tetraophasis obscurus_Braunkehl-Keilschwanzhuhn
Tetrastes bonasia_Haselhuhn
Tetrax tetrax_Zwergtrappe
Thalassarche cauta_Tasmanalbatros
Thalassarche melanophris_Schwarzbrauenalbatros
Thalassarche salvini_Salvinalbatros
Thalasseus acuflavidus_Cayenneseeschwalbe
Thalasseus bergii_Eilseeschwalbe
Thalasseus elegans_Schmuckseeschwalbe
Thalasseus maximus_Königsseeschwalbe
Thalasseus sandvicensis_Brandseeschwalbe
Thalurania colombica_Violettkronennymphe
Thalurania furcata_Schwalbennymphe
Thalurania glaucopis_Blaukronennymphe
Thamnistes anabatinus_Rostschwanz-Ameisenwürger
Thamnolaea cinnamomeiventris_Rotbauchschmätzer
Thamnomanes ardesiacus_Schwarzkinn-Ameisenvogel
Thamnomanes caesius_Bleiameisenvogel
Thamnomanes saturninus_Bauchflecken-Ameisenvogel
Thamnomanes schistogynus_Blaugrau-Ameisenvogel
Thamnophilus aethiops_Perlschulter-Ameisenwürger
Thamnophilus amazonicus_Amazonienameisenwürger
Thamnophilus ambiguus_Sooretamaameisenwürger
Thamnophilus atrinucha_Kolumbienameisenwürger
Thamnophilus bernardi_Fleckengesicht-Ameisenwürger
Thamnophilus bridgesi_Kapuzenameisenwürger
Thamnophilus caerulescens_Wechselameisenwürger
Thamnophilus cryptoleucus_Flussufer-Ameisenwürger
Thamnophilus doliatus_Bindenameisenwürger
Thamnophilus insignis_Tepuiameisenwürger
Thamnophilus melanonotus_Schwarzweiß-Ameisenwürger
Thamnophilus multistriatus_Streifenameisenwürger
Thamnophilus murinus_Braunflügel-Ameisenwürger
Thamnophilus nigriceps_Schwarzameisenwürger
Thamnophilus nigrocinereus_Schwarzgrau-Ameisenwürger
Thamnophilus palliatus_Dunkelmantel-Ameisenwürger
Thamnophilus pelzelni_Planaltoameisenwürger
Thamnophilus praecox_Napoameisenwürger
Thamnophilus punctatus_Guayanaameisenwürger
Thamnophilus ruficapillus_Rostscheitel-Ameisenwürger
Thamnophilus schistaceus_Schieferameisenwürger
Thamnophilus stictocephalus_Tapajosameisenwürger
Thamnophilus sticturus_Bolivienameisenwürger
Thamnophilus tenuepunctatus_Feinstreifen-Ameisenwürger
Thamnophilus torquatus_Rostflügel-Ameisenwürger
Thamnophilus unicolor_Einfarbameisenwürger
Thamnophilus zarumae_Fahlflanken-Ameisenwürger
Thectocercus acuticaudatus_Spitzschwanzsittich
Theristicus caerulescens_Stirnbandibis
Theristicus caudatus_Weißhalsibis
Theristicus melanopis_Schwarzzügelibis
Thescelocichla leucopleura_Palmenbülbül
Thinocorus orbignyianus_Graubrust-Höhenläufer
Thinocorus rumicivorus_Zwerghöhenläufer
Thlypopsis inornata_Braunbauchtangare
Thlypopsis ornata_Zimtbrusttangare
Thlypopsis pyrrhocoma_Kastanienkopftangare
Thlypopsis sordida_Orangekopftangare
Thlypopsis superciliaris_Augenbrauentangare
Thraupis abbas_Olivflügeltangare
Thraupis cyanocephala_Blue-capped Tanager
Thraupis cyanoptera_Violettschultertangare
Thraupis episcopus_Bischofstangare
Thraupis ornata_Schmucktangare
Thraupis palmarum_Palmentangare
Thraupis sayaca_Sayacatangare
Threnetes leucurus_Schwarzkinn-Schattenkolibri
Threnetes ruckeri_Weißbinden-Schattenkolibri
Threskiornis molucca_Australibis
Thripadectes flammulatus_Streifenbaumspäher
Thripadectes holostictus_Strichelbaumspäher
Thripadectes ignobilis_Einfarbbaumspäher
Thripadectes melanorhynchus_Schuppenkehl-Baumspäher
Thripadectes rufobrunneus_Ockerkehl-Baumspäher
Thripadectes virgaticeps_Ockerkinn-Baumspäher
Thripophaga berlepschi_Graustirncanastero
Thripophaga fusciceps_Rostflügelcanastero
Thripophaga macroura_Strichelbauchcanastero
Thryomanes bewickii_Buschzaunkönig
Thryophilus nicefori_Santanderzaunkönig
Thryophilus pleurostictus_Akazienzaunkönig
Thryophilus rufalbus_Rotrückenzaunkönig
Thryophilus sernai_Antioquiazaunkönig
Thryophilus sinaloa_Sinaloazaunkönig
Thryorchilus browni_Bergzaunkönig
Thryothorus ludovicianus_Carolinazaunkönig
Tiaris olivaceus_Goldbrauen-Gimpeltangare
Tichodroma muraria_Mauerläufer
Tickellia hodgsoni_Breitschnabel-Dickichtsänger
Tigrisoma lineatum_Marmorreiher
Tigrisoma mexicanum_Nacktkehlreiher
Tijuca atra_Goldflügelkotinga
Timalia pileata_Rotkappentimalie
Tinamus guttatus_Weißkehltinamu
Tinamus major_Großtinamu
Tinamus osgoodi_Schwarztinamu
Tinamus solitarius_Zimttinamu
Tinamus tao_Taotinamu
Tityra cayana_Schwarznackenbekarde
Tityra inquisitor_Schwarzkappenbekarde
Tityra semifasciata_Weißnackenbekarde
Tockus deckeni_Von-der-Decken-Toko
Tockus erythrorhynchus_Savannentoko
Tockus kempi_Senegaltoko
Tockus leucomelas_Rotringtoko
Tockus rufirostris_Mopanetoko
Todiramphus australasia_Timorliest
Todiramphus chloris_Halsbandliest
Todiramphus funebris_Molukkenliest
Todiramphus macleayii_Spiegelliest
Todiramphus nigrocyaneus_Dunkelliest
Todiramphus sacer_Pazifikliest
Todiramphus sanctus_Götzenliest
Todiramphus saurophagus_Echsenliest
Todiramphus sordidus_Gouldliest
Todiramphus tristrami_Melanesienliest
Todiramphus winchelli_Rotnackenliest
Todirostrum chrysocrotaphum_Goldbrauen-Todityrann
Todirostrum cinereum_Graugelb-Todityrann
Todirostrum maculatum_Fleckenbrust-Todityrann
Todirostrum nigriceps_Schwarzkopf-Todityrann
Todirostrum pictum_Schwarzflecken-Todityrann
Todirostrum poliocephalum_Gelbzügel-Todityrann
Todus angustirostris_Schmalschnabeltodi
Todus mexicanus_Gelbflankentodi
Todus multicolor_Vielfarbentodi
Todus subulatus_Breitschnabeltodi
Tolmomyias assimilis_Flügelspiegel-Breitschnabeltyrann
Tolmomyias flaviventris_Gelbbauch-Breitschnabeltyrann
Tolmomyias flavotectus_Gelbschwingen-Breitschnabeltyrann
Tolmomyias poliocephalus_Grauscheitel-Breitschnabeltyrann
Tolmomyias sulphurescens_Olivscheitel-Breitschnabeltyrann
Tolmomyias traylori_Orangeaugen-Breitschnabeltyrann
Tolmomyias viridiceps_Grünkopf-Breitschnabeltyrann
Topaza pella_Rotnacken-Topaskolibri
Topaza pyra_Schwarznacken-Topaskolibri
Touit batavicus_Siebenfarbenpapagei
Touit dilectissimus_Kronenpapagei
Touit huetii_Schwarzstirnpapagei
Touit melanonotus_Braunrückenpapagei
Touit purpuratus_Purpurschwanzpapagei
Touit stictopterus_Tüpfelpapagei
Touit surdus_Gelbschwanzpapagei
Toxorhamphus novaeguineae_Gelbbauch-Pfriemschnabel
Toxostoma bendirei_Kaktusspottdrossel
Toxostoma cinereum_Grauspottdrossel
Toxostoma crissale_Rotsteiß-Spottdrossel
Toxostoma curvirostre_Krummschnabel-Spottdrossel
Toxostoma lecontei_Wüstenspottdrossel
Toxostoma longirostre_Langschnabel-Spottdrossel
Toxostoma ocellatum_Tropfenspottdrossel
Toxostoma redivivum_Kalifornienspottdrossel
Toxostoma rufum_Rotspottdrossel
Trachyphonus darnaudii_Ohrfleck-Bartvogel
Trachyphonus erythrocephalus_Flammenkopf-Bartvogel
Trachyphonus purpuratus_Gelbschnabel-Bartvogel
Trachyphonus vaillantii_Haubenbartvogel
Tragopan blythii_Blythtragopan
Tregellasia capito_Graugesichtschnäpper
Treron affinis_Graustirn-Grüntaube
Treron calvus_Rotnasen-Grüntaube
Treron curvirostra_Papageischnabel-Grüntaube
Treron formosae_Formosagrüntaube
Treron phoenicopterus_Orangegrüntaube
Treron sieboldii_Sieboldgrüntaube
Treron sphenurus_Keilschwanz-Grüntaube
Treron vernans_Frühlingsgrüntaube
Tribonyx mortierii_Grünfuß-Teichhuhn
Trichodere cockerelli_Uferhonigfresser
Trichoglossus chlorolepidotus_Schuppenlori
Trichoglossus euteles_Gelbkopflori
Trichoglossus haematodus_Allfarblori
Trichoglossus moluccanus_Regenbogenlori
Tricholaema diademata_Diadembartvogel
Tricholaema hirsuta_Fleckenbartvogel
Tricholaema leucomelas_Rotstirn-Bartvogel
Tricholaema melanocephala_Schwarzkopf-Bartvogel
